Unnamed: 0,Date,Prediction,Actual,Current_Time,predictionAdjusted,actualAdjusted,predictionDiff,actualDiff
118,2024-08-15,18892.01953125,19490.150390625,,17689.830078125,19491.83984375,-1202.189453125,1.689453125
119,2024-08-16,19390.6484375,19508.51953125,,18154.568359375,19720.869140625,-1236.080078125,212.349609375
120,2024-08-19,19490.685546875,19766.490234375,,18052.388671875,19516.439453125,-1438.296875,-250.05078125
121,2024-08-20,19612.380859375,19719.8203125,,18199.939453125,19581.51953125,-1412.44140625,-138.30078125
122,2024-08-21,19847.0859375,19824.83984375,,18642.94921875,19350.779296875,-1204.13671875,-474.060546875
123,2024-08-22,19717.458984375,19491.83984375,,18892.01953125,19325.44921875,-825.439453125,-166.390625
124,2024-08-23,20147.564453125,19720.869140625,,19390.6484375,19574.640625,-756.916015625,-146.228515625
125,2024-08-26,19851.16015625,19516.439453125,,19490.685546875,18958.740234375,-360.474609375,-557.69921875
126,2024-08-27,20012.669921875,19581.51953125,,19612.380859375,18921.400390625,-400.2890625,-660.119140625
127,2024-08-28,19741.595703125,19350.779296875,,19847.0859375,18930.330078125,105.490234375,-420.44921875
128,2024-08-29,19915.453125,19325.44921875,,19717.458984375,18421.310546875,-197.994140625,-904.138671875
129,2024-08-30,19983.46484375,19574.640625,,20147.564453125,18660.779296875,164.099609375,-913.861328125
131,2024-09-03,19710.904296875,18958.740234375,,19851.16015625,18829.140625,140.255859375,-129.599609375
132,2024-09-04,18854.962890625,18921.400390625,,20012.669921875,19237.30078125,1157.70703125,315.900390625
133,2024-09-05,19446.005859375,18930.330078125,,19741.595703125,19423.0703125,295.58984375,492.740234375
134,2024-09-06,19386.18359375,18421.310546875,,19915.453125,19514.58984375,529.26953125,1093.279296875
135,2024-09-09,18633.044921875,18660.779296875,,19983.46484375,19423.060546875,1350.419921875,762.28125
136,2024-09-10,17662.3515625,18829.140625,,19710.904296875,19432.400390625,2048.552734375,603.259765625
137,2024-09-11,19616.408203125,19237.30078125,,18854.962890625,19344.490234375,-761.4453125,107.189453125
138,2024-09-12,19713.873046875,19423.0703125,,19446.005859375,19839.830078125,-267.8671875,416.759765625
139,2024-09-13,19698.2265625,19514.58984375,,19386.18359375,19791.490234375,-312.04296875,276.900390625
140,2024-09-16,19632.279296875,19423.060546875,,18633.044921875,19852.19921875,-999.234375,429.138671875
141,2024-09-17,19938.736328125,19432.400390625,,17662.3515625,19944.83984375,-2276.384765625,512.439453125
142,2024-09-18,19645.580078125,19344.490234375,,19616.408203125,19972.609375,-29.171875,628.119140625
143,2024-09-19,19276.767578125,19839.830078125,,19713.873046875,20115.5390625,437.10546875,275.708984375
144,2024-09-20,19511.2734375,19791.490234375,,19698.2265625,20008.619140625,186.953125,217.12890625
145,2024-09-23,19732.689453125,19852.19921875,,19632.279296875,20060.689453125,-100.41015625,208.490234375
146,2024-09-24,19662.3125,19944.83984375,,19938.736328125,19773.30078125,276.423828125,-171.5390625
147,2024-09-25,19249.982421875,19972.609375,,19645.580078125,19802.58984375,395.59765625,-170.01953125
148,2024-09-26,19729.732421875,20115.5390625,,19276.767578125,19793.33984375,-452.96484375,-322.19921875
149,2024-09-27,19427.953125,20008.619140625,,19511.2734375,20035.01953125,83.3203125,26.400390625
150,2024-09-30,19321.333984375,20060.689453125,,19732.689453125,19800.740234375,411.35546875,-259.94921875
151,2024-10-01,19470.111328125,19773.30078125,,19662.3125,20107.779296875,192.201171875,334.478515625
152,2024-10-02,19104.21484375,19802.58984375,,19249.982421875,20268.859375,145.767578125,466.26953125
153,2024-10-03,18964.28125,19793.33984375,,19729.732421875,20241.759765625,765.451171875,448.419921875
154,2024-10-04,19323.41796875,20035.01953125,,19427.953125,20271.970703125,104.53515625,236.951171875
155,2024-10-07,19314.51953125,19800.740234375,,19321.333984375,20439.05078125,6.814453125,638.310546875
156,2024-10-08,19103.755859375,20107.779296875,,19470.111328125,20159.830078125,366.35546875,52.05078125
157,2024-10-09,19373.720703125,20268.859375,,19104.21484375,20174.05078125,-269.505859375,-94.80859375
158,2024-10-10,18997.630859375,20241.759765625,,18964.28125,20190.419921875,-33.349609375,-51.33984375
159,2024-10-11,18642.66015625,20271.970703125,,19323.41796875,20324.0390625,680.7578125,52.068359375
160,2024-10-14,19241.1484375,20439.05078125,,19314.51953125,20361.470703125,73.37109375,-77.580078125
161,2024-10-15,19185.869140625,20159.830078125,,19103.755859375,20390.4609375,-82.11328125,230.630859375
162,2024-10-16,19492.05078125,20174.05078125,,19373.720703125,20066.9609375,-118.330078125,-107.08984375
163,2024-10-17,20026.68359375,20190.419921875,,18997.630859375,20232.869140625,-1029.052734375,42.44921875
164,2024-10-18,19610.09765625,20324.0390625,,18642.66015625,20352.01953125,-967.4375,27.98046875
165,2024-10-21,19890.01171875,20361.470703125,,19241.1484375,20351.0703125,-648.86328125,-10.400390625
166,2024-10-22,20142.603515625,20390.4609375,,19185.869140625,20550.650390625,-956.734375,160.189453125
167,2024-10-23,19877.84375,20066.9609375,,19492.05078125,20387.69921875,-385.79296875,320.73828125
168,2024-10-24,20174.931640625,20232.869140625,,20026.68359375,19890.419921875,-148.248046875,-342.44921875
169,2024-10-25,20148.310546875,20352.01953125,,19610.09765625,20033.140625,-538.212890625,-318.87890625
170,2024-10-28,20187.5703125,20351.0703125,,19890.01171875,19963.599609375,-297.55859375,-387.470703125
171,2024-10-29,19948.287109375,20550.650390625,,20142.603515625,20227.4609375,194.31640625,-323.189453125
172,2024-10-30,20240.900390625,20387.69921875,,19877.84375,20781.330078125,-363.056640625,393.630859375
173,2024-10-31,20495.720703125,19890.419921875,,20174.931640625,21101.5703125,-320.7890625,1211.150390625
174,2024-11-01,20102.177734375,20033.140625,,20148.310546875,21117.1796875,46.1328125,1084.0390625
175,2024-11-04,19869.7578125,19963.599609375,,20187.5703125,21106.58984375,317.8125,1142.990234375
176,2024-11-05,20161.28515625,20227.4609375,,19948.287109375,21070.7890625,-212.998046875,843.328125
177,2024-11-06,20090.169921875,20781.330078125,,20240.900390625,21036.16015625,150.73046875,254.830078125
178,2024-11-07,20149.138671875,21101.5703125,,20495.720703125,20896.669921875,346.58203125,-204.900390625
179,2024-11-08,20325.751953125,21117.1796875,,20102.177734375,20394.130859375,-223.57421875,-723.048828125
180,2024-11-11,20361.94921875,21106.58984375,,19869.7578125,20539.189453125,-492.19140625,-567.400390625
181,2024-11-12,20105.08203125,21070.7890625,,20161.28515625,20684.58984375,56.203125,-386.19921875
182,2024-11-13,20211.064453125,21036.16015625,,20090.169921875,20667.099609375,-120.89453125,-369.060546875
183,2024-11-14,20656.037109375,20896.669921875,,20149.138671875,20740.779296875,-506.8984375,-155.890625
184,2024-11-15,20774.783203125,20394.130859375,,20325.751953125,20776.23046875,-449.03125,382.099609375
185,2024-11-18,19687.47265625,20539.189453125,,20361.94921875,20804.890625,674.4765625,265.701171875
186,2024-11-19,21017.220703125,20684.58984375,,20105.08203125,20922.900390625,-912.138671875,238.310546875
187,2024-11-20,20602.92578125,20667.099609375,,20211.064453125,20744.490234375,-391.861328125,77.390625
188,2024-11-21,20751.37109375,20740.779296875,,20656.037109375,20930.369140625,-95.333984375,189.58984375
189,2024-11-22,20259.5625,20776.23046875,,20774.783203125,21164.595703125,515.220703125,388.365234375
190,2024-11-25,20616.140625,20804.890625,,19687.47265625,21229.3203125,-928.66796875,424.4296875
191,2024-11-26,20441.255859375,20922.900390625,,21017.220703125,21492.359375,575.96484375,569.458984375
192,2024-11-27,20868.138671875,20744.490234375,,20602.92578125,21425.220703125,-265.212890625,680.73046875
195,2024-11-29,20872.7265625,20930.369140625,2024-12-02 02:44:40,20751.37109375,21622.25,-121.35546875,691.880859375
196,2024-12-02,20483.7421875,21164.595703125,2024-12-03 01:10:27,20259.5625,21440.8203125,-224.1796875,276.224609375
