Date,Prediction,Actual,Current_Time,predictionAdjusted,actualAdjusted,predictionDiff,actualDiff
2024-03-11,5122.55224609375,5117.93994140625,,5082.23779296875,5149.419921875,-40.314453125,31.47998046875
2024-03-12,5107.99072265625,5175.27001953125,,5086.02392578125,5178.509765625,-21.966796875,3.23974609375
2024-03-13,5104.72412109375,5165.31005859375,,5103.763671875,5224.6201171875,-0.96044921875,59.31005859375
2024-03-14,5107.869140625,5150.47998046875,,5121.79443359375,5241.52978515625,13.92529296875,91.0498046875
2024-03-15,5139.9892578125,5117.08984375,,5188.98046875,5234.18017578125,48.9912109375,117.09033203125
2024-03-18,5202.8154296875,5149.419921875,,5122.55224609375,5218.18994140625,-80.26318359375,68.77001953125
2024-03-19,5147.96044921875,5178.509765625,,5107.99072265625,5203.580078125,-39.9697265625,25.0703125
2024-03-20,5143.88671875,5224.6201171875,,5104.72412109375,5248.490234375,-39.16259765625,23.8701171875
2024-03-21,5240.408203125,5241.52978515625,,5107.869140625,5254.35009765625,-132.5390625,12.8203125
2024-03-22,5204.728515625,5234.18017578125,,5139.9892578125,5243.77001953125,-64.7392578125,9.58984375
2024-03-25,5207.6953125,5218.18994140625,,5202.8154296875,5205.81005859375,-4.8798828125,-12.3798828125
2024-03-26,5196.34716796875,5203.580078125,,5147.96044921875,5211.490234375,-48.38671875,7.91015625
2024-03-27,5193.3564453125,5248.490234375,,5143.88671875,5147.2099609375,-49.4697265625,-101.2802734375
2024-03-28,5192.91455078125,5254.35009765625,,5240.408203125,5204.33984375,47.49365234375,-50.01025390625
2024-04-01,5223.6162109375,5243.77001953125,,5204.728515625,5202.39013671875,-18.8876953125,-41.3798828125
2024-04-02,5227.0537109375,5205.81005859375,,5207.6953125,5209.91015625,-19.3583984375,4.10009765625
2024-04-03,5233.4599609375,5211.490234375,,5196.34716796875,5160.64013671875,-37.11279296875,-50.85009765625
2024-04-04,5218.16796875,5147.2099609375,,5193.3564453125,5199.06005859375,-24.8115234375,51.85009765625
2024-04-05,5192.109375,5204.33984375,,5192.91455078125,5123.41015625,0.80517578125,-80.9296875
2024-04-08,5208.50341796875,5202.39013671875,,5223.6162109375,5061.81982421875,15.11279296875,-140.5703125
2024-04-09,5204.3466796875,5209.91015625,,5227.0537109375,5051.41015625,22.70703125,-158.5
2024-04-10,5228.63427734375,5160.64013671875,,5233.4599609375,5022.2099609375,4.82568359375,-138.43017578125
2024-04-11,5198.83056640625,5199.06005859375,,5218.16796875,5011.1201171875,19.33740234375,-187.93994140625
2024-04-12,5188.56396484375,5123.41015625,,5192.109375,4967.22998046875,3.54541015625,-156.18017578125
2024-04-15,5157.18505859375,5061.81982421875,,5208.50341796875,5010.60009765625,51.318359375,-51.2197265625
2024-04-16,5114.38623046875,5051.41015625,,5204.3466796875,5070.5498046875,89.96044921875,19.1396484375
2024-04-17,5106.25439453125,5022.2099609375,,5228.63427734375,5071.6298828125,122.3798828125,49.419921875
2024-04-18,5043.6787109375,5011.1201171875,,5198.83056640625,5048.419921875,155.15185546875,37.2998046875
2024-04-19,5036.31787109375,4967.22998046875,,5188.56396484375,5099.9599609375,152.24609375,132.72998046875
2024-04-22,4954.85986328125,5010.60009765625,,5157.18505859375,5116.169921875,202.3251953125,105.56982421875
2024-04-23,5167.3486328125,5070.5498046875,,5114.38623046875,5035.68994140625,-52.96240234375,-34.85986328125
2024-04-24,5025.33935546875,5071.6298828125,,5106.25439453125,5018.39013671875,80.9150390625,-53.23974609375
2024-04-25,5115.31591796875,5048.419921875,,5043.6787109375,5064.2001953125,-71.63720703125,15.7802734375
2024-04-26,5103.70068359375,5099.9599609375,,5036.31787109375,5127.7900390625,-67.3828125,27.830078125
2024-04-29,5175.53076171875,5116.169921875,,4954.85986328125,5180.740234375,-220.6708984375,64.5703125
2024-04-30,5185.6171875,5035.68994140625,,5167.3486328125,5187.7001953125,-18.2685546875,152.01025390625
2024-05-01,5014.16015625,5018.39013671875,2024-11-17 23:41:16,5025.33935546875,5187.669921875,11.17919921875,169.27978515625
2024-05-02,5101.3681640625,5064.2001953125,2024-11-17 23:45:05,5115.31591796875,5214.080078125,13.94775390625,149.8798828125
2024-05-03,5133.466796875,5127.7900390625,2024-11-17 23:48:54,5103.70068359375,5222.68017578125,-29.76611328125,94.89013671875
2024-05-06,5112.09130859375,5180.740234375,2024-11-17 23:52:41,5175.53076171875,5221.419921875,63.439453125,40.6796875
2024-05-07,5098.06298828125,5187.7001953125,2024-11-17 23:56:27,5185.6171875,5246.68017578125,87.55419921875,58.97998046875
2024-05-08,5167.8486328125,5187.669921875,2024-11-18 00:00:14,5014.16015625,5308.14990234375,-153.6884765625,120.47998046875
2024-05-09,5165.50390625,5214.080078125,2024-11-18 00:04:01,5101.3681640625,5297.10009765625,-64.1357421875,83.02001953125
2024-05-10,5170.35302734375,5222.68017578125,2024-11-18 00:07:47,5133.466796875,5303.27001953125,-36.88623046875,80.58984375
2024-05-13,5186.64013671875,5221.419921875,2024-11-18 00:11:36,5112.09130859375,5308.1298828125,-74.548828125,86.7099609375
2024-05-14,5183.24365234375,5246.68017578125,2024-11-18 00:15:26,5098.06298828125,5321.41015625,-85.1806640625,74.72998046875
2024-05-15,5247.5478515625,5308.14990234375,2024-11-18 00:19:16,5167.8486328125,5307.009765625,-79.69921875,-1.14013671875
2024-05-16,5283.68701171875,5297.10009765625,2024-11-18 00:23:05,5165.50390625,5267.83984375,-118.18310546875,-29.26025390625
2024-05-17,5276.1865234375,5303.27001953125,2024-11-18 00:26:56,5170.35302734375,5304.72021484375,-105.83349609375,1.4501953125
2024-05-20,5273.3935546875,5308.1298828125,2024-11-18 00:30:45,5186.64013671875,5306.0400390625,-86.75341796875,-2.08984375
2024-05-21,5270.15087890625,5321.41015625,2024-11-18 00:34:32,5183.24365234375,5266.9501953125,-86.9072265625,-54.4599609375
2024-05-22,5262.517578125,5307.009765625,2024-11-18 00:38:19,5247.5478515625,5235.47998046875,-14.9697265625,-71.52978515625
2024-05-23,5283.8291015625,5267.83984375,2024-11-18 00:42:07,5283.68701171875,5277.509765625,-0.14208984375,9.669921875
2024-05-24,5266.7177734375,5304.72021484375,2024-11-18 00:45:59,5276.1865234375,5283.39990234375,9.46875,-21.3203125
2024-05-28,5247.80517578125,5306.0400390625,2024-11-18 00:53:39,5273.3935546875,5291.33984375,25.58837890625,-14.7001953125
2024-05-29,5197.45166015625,5266.9501953125,2024-11-18 00:57:26,5270.15087890625,5354.02978515625,72.69921875,87.07958984375
2024-05-30,5284.36181640625,5235.47998046875,2024-11-18 01:01:15,5262.517578125,5352.9599609375,-21.84423828125,117.47998046875
2024-05-31,5182.5556640625,5277.509765625,2024-11-18 01:05:07,5283.8291015625,5346.990234375,101.2734375,69.48046875
2024-06-03,5165.58544921875,5283.39990234375,2024-11-18 01:08:55,5266.7177734375,5360.7900390625,101.13232421875,77.39013671875
2024-06-04,5258.5,5291.33984375,2024-11-18 01:12:43,5247.80517578125,5375.31982421875,-10.69482421875,83.97998046875
2024-06-05,5241.21826171875,5354.02978515625,2024-11-18 01:16:34,5197.45166015625,5421.02978515625,-43.7666015625,67.0
2024-06-06,5176.0234375,5352.9599609375,2024-11-18 01:20:21,5284.36181640625,5433.740234375,108.33837890625,80.7802734375
2024-06-07,5224.31689453125,5346.990234375,2024-11-18 01:24:09,5182.5556640625,5431.60009765625,-41.76123046875,84.60986328125
2024-06-10,5298.8447265625,5360.7900390625,2024-11-18 01:27:59,5165.58544921875,5473.22998046875,-133.25927734375,112.43994140625
2024-06-11,5227.52490234375,5375.31982421875,2024-11-18 01:31:49,5258.5,5487.02978515625,30.97509765625,111.7099609375
2024-06-12,5295.880859375,5421.02978515625,2024-11-18 01:35:41,5241.21826171875,5473.169921875,-54.66259765625,52.14013671875
2024-06-13,5378.27685546875,5433.740234375,2024-11-18 01:39:30,5176.0234375,5464.6201171875,-202.25341796875,30.8798828125
2024-06-14,5330.48974609375,5431.60009765625,2024-11-18 01:43:15,5224.31689453125,5447.8701171875,-106.1728515625,16.27001953125
