Date,Prediction,Actual,Current_Time,predictionAdjusted,actualAdjusted,predictionDiff,actualDiff
2024-03-11,18102.583984375,17951.689453125,,18085.576171875,17985.009765625,-17.0078125,33.3203125
2024-03-12,18303.5,18219.109375,,18123.080078125,18032.19921875,-180.419921875,-186.91015625
2024-03-13,18179.298828125,18068.470703125,,18356.70703125,18240.109375,177.408203125,171.638671875
2024-03-14,18158.607421875,18014.810546875,,18571.55078125,18320.380859375,412.943359375,305.5703125
2024-03-15,18109.669921875,17808.25,,18258.09375,18339.439453125,148.423828125,531.189453125
2024-03-18,17831.666015625,17985.009765625,,18102.583984375,18277.060546875,270.91796875,292.05078125
2024-03-19,17816.94921875,18032.19921875,,18303.5,18210.5390625,486.55078125,178.33984375
2024-03-20,18065.884765625,18240.109375,,18179.298828125,18280.83984375,113.4140625,40.73046875
2024-03-21,18254.654296875,18320.380859375,,18158.607421875,18254.689453125,-96.046875,-65.69140625
2024-03-22,18150.5,18339.439453125,,18109.669921875,18293.19921875,-40.830078125,-46.240234375
2024-03-25,17959.42578125,18277.060546875,,17831.666015625,18121.779296875,-127.759765625,-155.28125
2024-03-26,18122.74609375,18210.5390625,,17816.94921875,18160.189453125,-305.796875,-50.349609375
2024-03-27,17842.798828125,18280.83984375,,18065.884765625,17878.779296875,223.0859375,-402.060546875
2024-03-28,18260.400390625,18254.689453125,,18254.654296875,18108.4609375,-5.74609375,-146.228515625
2024-04-01,18362.884765625,18293.19921875,,18150.5,18100.189453125,-212.384765625,-193.009765625
2024-04-02,18163.59765625,18121.779296875,,17959.42578125,18169.900390625,-204.171875,48.12109375
2024-04-03,18422.201171875,18160.189453125,,18122.74609375,18011.66015625,-299.455078125,-148.529296875
2024-04-04,18475.65625,17878.779296875,,17842.798828125,18307.98046875,-632.857421875,429.201171875
2024-04-05,18237.193359375,18108.4609375,,18260.400390625,18003.490234375,23.20703125,-104.970703125
2024-04-08,18165.94921875,18100.189453125,,18362.884765625,17706.830078125,196.935546875,-393.359375
2024-04-09,18068.751953125,18169.900390625,,18163.59765625,17713.66015625,94.845703125,-456.240234375
2024-04-10,18078.91796875,18011.66015625,,18422.201171875,17493.619140625,343.283203125,-518.041015625
2024-04-11,18113.029296875,18307.98046875,,18475.65625,17394.310546875,362.626953125,-913.669921875
2024-04-12,17926.130859375,18003.490234375,,18237.193359375,17037.650390625,311.0625,-965.83984375
2024-04-15,17885.916015625,17706.830078125,,18165.94921875,17210.890625,280.033203125,-495.939453125
