Date,Prediction,Actual,Current_Time,predictionAdjusted,actualAdjusted,predictionDiff,actualDiff
2024-03-11,2486.5126953125,2479.360107421875,,2381.689697265625,2504.800048828125,-104.822998046875,25.43994140625
2024-03-12,2389.51806640625,2521.909912109375,,2378.648193359375,2514.919921875,-10.869873046875,-6.989990234375
2024-03-13,2383.61279296875,2527.4599609375,,2380.574462890625,2510.43994140625,-3.038330078125,-17.02001953125
2024-03-14,2403.213134765625,2527.85009765625,,2368.122314453125,2550.5,-35.0908203125,22.64990234375
2024-03-15,2456.339111328125,2533.6201171875,,2345.1494140625,2534.340087890625,-111.189697265625,0.719970703125
2024-03-18,2520.25,2504.800048828125,,2486.5126953125,2526.070068359375,-33.7373046875,21.27001953125
2024-03-19,2452.559814453125,2514.919921875,,2389.51806640625,2547.969970703125,-63.041748046875,33.050048828125
2024-03-20,2498.179931640625,2510.43994140625,,2383.61279296875,2537.3701171875,-114.567138671875,26.93017578125
2024-03-21,2518.281494140625,2550.5,,2403.213134765625,2518.27001953125,-115.068359375,-32.22998046875
2024-03-22,2486.61279296875,2534.340087890625,,2456.339111328125,2508.64990234375,-30.273681640625,-25.690185546875
2024-03-25,2468.020751953125,2526.070068359375,,2520.25,2513.52001953125,52.229248046875,-12.550048828125
2024-03-26,2510.598388671875,2547.969970703125,,2452.559814453125,2521.860107421875,-58.03857421875,-26.10986328125
2024-03-27,2482.112060546875,2537.3701171875,,2498.179931640625,2504.800048828125,16.06787109375,-32.570068359375
2024-03-28,2528.540283203125,2518.27001953125,,2518.281494140625,2522.360107421875,-10.2587890625,4.090087890625
2024-04-02,2541.83935546875,2508.64990234375,,2486.61279296875,2513.5,-55.2265625,4.85009765625
2024-04-03,2557.299072265625,2513.52001953125,,2468.020751953125,2519.050048828125,-89.2783203125,5.530029296875
2024-04-04,2534.99365234375,2521.860107421875,,2510.598388671875,2499.699951171875,-24.395263671875,-22.16015625
2024-04-05,2494.969482421875,2504.800048828125,,2482.112060546875,2506.989990234375,-12.857421875,2.18994140625
2024-04-08,2521.409423828125,2522.360107421875,,2528.540283203125,2523.39990234375,7.130859375,1.039794921875
2024-04-09,2535.267578125,2513.5,,2541.83935546875,2491.760009765625,6.57177734375,-21.739990234375
2024-04-10,2498.13671875,2519.050048828125,,2557.299072265625,2505.27001953125,59.162353515625,-13.780029296875
2024-04-11,2493.8916015625,2499.699951171875,,2534.99365234375,2517.68994140625,41.10205078125,17.989990234375
2024-04-12,2491.260009765625,2506.989990234375,,2494.969482421875,2502.070068359375,3.70947265625,-4.919921875
2024-04-15,2504.128173828125,2523.39990234375,,2521.409423828125,2511.409912109375,17.28125,-11.989990234375
2024-04-16,2495.6806640625,2491.760009765625,,2535.267578125,2546.330078125,39.5869140625,54.570068359375
2024-04-17,2462.577880859375,2505.27001953125,,2498.13671875,2543.2099609375,35.558837890625,37.93994140625
2024-04-18,2518.530029296875,2517.68994140625,,2493.8916015625,2525.39990234375,-24.638427734375,7.7099609375
2024-04-19,2512.854248046875,2502.070068359375,,2491.260009765625,2557.699951171875,-21.59423828125,55.6298828125
2024-04-22,2473.838134765625,2511.409912109375,,2504.128173828125,2566.81005859375,30.2900390625,55.400146484375
2024-04-23,2460.19775390625,2546.330078125,,2495.6806640625,2556.39990234375,35.48291015625,10.06982421875
2024-04-24,2456.796630859375,2543.2099609375,,2462.577880859375,2525.2099609375,5.78125,-18.0
2024-04-25,2541.794189453125,2525.39990234375,,2518.530029296875,2540.080078125,-23.26416015625,14.68017578125
2024-04-26,2465.909423828125,2557.699951171875,,2512.854248046875,2563.7900390625,46.94482421875,6.090087890625
2024-04-29,2515.3564453125,2566.81005859375,,2473.838134765625,2593.169921875,-41.518310546875,26.35986328125
2024-04-30,2562.2783203125,2556.39990234375,,2460.19775390625,2589.10009765625,-102.08056640625,32.7001953125
2024-05-02,2515.41064453125,2525.2099609375,,2456.796630859375,2627.8701171875,-58.614013671875,102.66015625
2024-05-03,2515.380126953125,2540.080078125,,2541.794189453125,2624.760009765625,26.4140625,84.679931640625
2024-05-06,2556.47607421875,2563.7900390625,,2465.909423828125,2632.85009765625,-90.566650390625,69.06005859375
2024-05-07,2513.7734375,2593.169921875,,2515.3564453125,2627.52001953125,1.5830078125,34.35009765625
2024-05-08,2535.917724609375,2589.10009765625,,2562.2783203125,2608.820068359375,26.360595703125,19.719970703125
2024-05-10,2580.60205078125,2627.8701171875,,2515.41064453125,2602.199951171875,-65.19140625,-25.670166015625
2024-05-13,2596.260498046875,2624.760009765625,,2515.380126953125,2632.169921875,-80.88037109375,7.409912109375
2024-05-14,2631.92431640625,2632.85009765625,,2556.47607421875,2631.489990234375,-75.4482421875,-1.360107421875
2024-05-15,2553.015625,2627.52001953125,,2513.7734375,2634.510009765625,-39.2421875,6.989990234375
2024-05-16,2570.80322265625,2608.820068359375,,2535.917724609375,2641.469970703125,-34.885498046875,32.64990234375
2024-05-17,2592.433349609375,2602.199951171875,,2580.60205078125,2624.5,-11.831298828125,22.300048828125
2024-05-20,2557.388671875,2632.169921875,,2596.260498046875,2630.300048828125,38.871826171875,-1.869873046875
2024-05-21,2590.671630859375,2631.489990234375,,2631.92431640625,2616.2900390625,41.252685546875,-15.199951171875
2024-05-22,2559.577880859375,2634.510009765625,,2553.015625,2583.5,-6.562255859375,-51.010009765625
2024-05-23,2566.607177734375,2641.469970703125,,2570.80322265625,2593.070068359375,4.196044921875,-48.39990234375
2024-05-24,2641.529296875,2624.5,,2592.433349609375,2604.10009765625,-49.095947265625,-20.39990234375
2024-05-27,2602.654541015625,2630.300048828125,,2557.388671875,2612.02001953125,-45.265869140625,-18.280029296875
2024-05-28,2566.01904296875,2616.2900390625,,2590.671630859375,2587.699951171875,24.652587890625,-28.590087890625
2024-05-29,2560.405517578125,2583.5,,2559.577880859375,2609.719970703125,-0.82763671875,26.219970703125
2024-05-30,2614.718994140625,2593.070068359375,,2566.607177734375,2623.590087890625,-48.11181640625,30.52001953125
2024-05-31,2573.96142578125,2604.10009765625,,2641.529296875,2600.719970703125,67.56787109375,-3.380126953125
2024-06-03,2566.869384765625,2612.02001953125,,2602.654541015625,2586.9599609375,35.78515625,-25.06005859375
2024-06-04,2541.623046875,2587.699951171875,,2566.01904296875,2627.1201171875,24.39599609375,39.420166015625
2024-06-05,2575.590576171875,2609.719970703125,,2560.405517578125,2587.110107421875,-15.18505859375,-22.60986328125
