Date,Prediction,Actual,Current_Time,predictionAdjusted,actualAdjusted,predictionDiff,actualDiff
2024-03-11,5137.1083984375,5117.93994140625,,5036.47900390625,5149.419921875,-100.62939453125,31.47998046875
2024-03-12,5168.44140625,5175.27001953125,,5124.86865234375,5178.509765625,-43.57275390625,3.23974609375
2024-03-13,5160.1494140625,5165.31005859375,,5077.87744140625,5224.6201171875,-82.27197265625,59.31005859375
2024-03-14,5150.8701171875,5150.47998046875,,5111.33984375,5241.52978515625,-39.5302734375,91.0498046875
2024-03-15,5176.09619140625,5117.08984375,,5079.54736328125,5234.18017578125,-96.548828125,117.09033203125
2024-03-18,5223.85546875,5149.419921875,,5137.1083984375,5218.18994140625,-86.7470703125,68.77001953125
2024-03-19,5172.46533203125,5178.509765625,,5168.44140625,5203.580078125,-4.02392578125,25.0703125
2024-03-20,5156.0986328125,5224.6201171875,,5160.1494140625,5248.490234375,4.05078125,23.8701171875
2024-03-21,5177.42919921875,5241.52978515625,,5150.8701171875,5254.35009765625,-26.55908203125,12.8203125
2024-03-22,5177.19775390625,5234.18017578125,,5176.09619140625,5243.77001953125,-1.1015625,9.58984375
2024-03-25,5139.0234375,5218.18994140625,,5223.85546875,5205.81005859375,84.83203125,-12.3798828125
2024-03-26,5128.78125,5203.580078125,,5172.46533203125,5211.490234375,43.68408203125,7.91015625
2024-03-27,5163.97021484375,5248.490234375,,5156.0986328125,5147.2099609375,-7.87158203125,-101.2802734375
2024-03-28,5128.54541015625,5254.35009765625,,5177.42919921875,5204.33984375,48.8837890625,-50.01025390625
2024-04-01,5187.8720703125,5243.77001953125,,5177.19775390625,5202.39013671875,-10.67431640625,-41.3798828125
2024-04-02,5242.50732421875,5205.81005859375,,5139.0234375,5209.91015625,-103.48388671875,4.10009765625
2024-04-03,5233.1005859375,5211.490234375,,5128.78125,5160.64013671875,-104.3193359375,-50.85009765625
2024-04-04,5259.8271484375,5147.2099609375,,5163.97021484375,5199.06005859375,-95.85693359375,51.85009765625
2024-04-05,5181.375,5204.33984375,,5128.54541015625,5123.41015625,-52.82958984375,-80.9296875
2024-04-08,5187.28369140625,5202.39013671875,,5187.8720703125,5061.81982421875,0.58837890625,-140.5703125
2024-04-09,5185.5234375,5209.91015625,,5242.50732421875,5051.41015625,56.98388671875,-158.5
2024-04-10,5237.17919921875,5160.64013671875,,5233.1005859375,5022.2099609375,-4.07861328125,-138.43017578125
2024-04-11,5178.33642578125,5199.06005859375,,5259.8271484375,5011.1201171875,81.49072265625,-187.93994140625
2024-04-12,5255.82861328125,5123.41015625,,5181.375,4967.22998046875,-74.45361328125,-156.18017578125
2024-04-15,5181.07470703125,5061.81982421875,,5187.28369140625,5010.60009765625,6.208984375,-51.2197265625
2024-04-16,5154.66357421875,5051.41015625,,5185.5234375,5070.5498046875,30.85986328125,19.1396484375
2024-04-17,5150.0595703125,5022.2099609375,,5237.17919921875,5071.6298828125,87.11962890625,49.419921875
2024-04-18,5072.68212890625,5011.1201171875,,5178.33642578125,5048.419921875,105.654296875,37.2998046875
2024-04-19,5115.86474609375,4967.22998046875,,5255.82861328125,5099.9599609375,139.9638671875,132.72998046875
2024-04-22,5036.44091796875,5010.60009765625,,5181.07470703125,5116.169921875,144.6337890625,105.56982421875
2024-04-23,5049.01513671875,5070.5498046875,,5154.66357421875,5035.68994140625,105.6484375,-34.85986328125
2024-04-24,5130.22119140625,5071.6298828125,,5150.0595703125,5018.39013671875,19.83837890625,-53.23974609375
2024-04-25,5068.69287109375,5048.419921875,,5072.68212890625,5064.2001953125,3.9892578125,15.7802734375
2024-04-26,5070.54150390625,5099.9599609375,,5115.86474609375,5127.7900390625,45.3232421875,27.830078125
2024-04-29,5089.3486328125,5116.169921875,,5036.44091796875,5180.740234375,-52.90771484375,64.5703125
2024-04-30,4954.28271484375,5035.68994140625,,5049.01513671875,5187.7001953125,94.732421875,152.01025390625
2024-05-01,5020.9091796875,5018.39013671875,,5130.22119140625,5187.669921875,109.31201171875,169.27978515625
2024-05-02,5063.72216796875,5064.2001953125,,5068.69287109375,5214.080078125,4.970703125,149.8798828125
2024-05-03,5103.3818359375,5127.7900390625,,5070.54150390625,5222.68017578125,-32.84033203125,94.89013671875
2024-05-06,5206.845703125,5180.740234375,,5089.3486328125,5221.419921875,-117.4970703125,40.6796875
2024-05-07,5113.10498046875,5187.7001953125,,4954.28271484375,5246.68017578125,-158.822265625,58.97998046875
2024-05-08,5176.97900390625,5187.669921875,,5020.9091796875,5308.14990234375,-156.06982421875,120.47998046875
2024-05-09,5264.16259765625,5214.080078125,,5063.72216796875,5297.10009765625,-200.4404296875,83.02001953125
2024-05-10,5169.70751953125,5222.68017578125,,5103.3818359375,5303.27001953125,-66.32568359375,80.58984375
2024-05-13,5147.29345703125,5221.419921875,,5206.845703125,5308.1298828125,59.55224609375,86.7099609375
2024-05-14,5163.328125,5246.68017578125,,5113.10498046875,5321.41015625,-50.22314453125,74.72998046875
2024-05-15,5199.734375,5308.14990234375,,5176.97900390625,5307.009765625,-22.75537109375,-1.14013671875
2024-05-16,5238.271484375,5297.10009765625,,5264.16259765625,5267.83984375,25.89111328125,-29.26025390625
2024-05-17,5197.9296875,5303.27001953125,,5169.70751953125,5304.72021484375,-28.22216796875,1.4501953125
2024-05-20,5247.13623046875,5308.1298828125,,5147.29345703125,5306.0400390625,-99.8427734375,-2.08984375
2024-05-21,5294.37841796875,5321.41015625,,5163.328125,5266.9501953125,-131.05029296875,-54.4599609375
2024-05-22,5314.658203125,5307.009765625,,5199.734375,5235.47998046875,-114.923828125,-71.52978515625
2024-05-23,5332.09814453125,5267.83984375,,5238.271484375,5277.509765625,-93.82666015625,9.669921875
2024-05-24,5173.017578125,5304.72021484375,,5197.9296875,5283.39990234375,24.912109375,-21.3203125
2024-05-28,5266.87939453125,5306.0400390625,,5247.13623046875,5291.33984375,-19.7431640625,-14.7001953125
2024-05-29,5121.05126953125,5266.9501953125,,5294.37841796875,5354.02978515625,173.3271484375,87.07958984375
2024-05-30,5131.0048828125,5235.47998046875,,5314.658203125,5352.9599609375,183.6533203125,117.47998046875
2024-05-31,5206.76953125,5277.509765625,,5332.09814453125,5346.990234375,125.32861328125,69.48046875
2024-06-03,5193.091796875,5283.39990234375,,5173.017578125,5360.7900390625,-20.07421875,77.39013671875
2024-06-04,5198.61328125,5291.33984375,,5266.87939453125,5375.31982421875,68.26611328125,83.97998046875
2024-06-05,5246.33544921875,5354.02978515625,,5121.05126953125,5421.02978515625,-125.2841796875,67.0
2024-06-06,5213.6025390625,5352.9599609375,,5131.0048828125,5433.740234375,-82.59765625,80.7802734375
