Unnamed: 0,Date,Prediction,Actual,Current_Time,predictionAdjusted,actualAdjusted,predictionDiff,actualDiff
110,2024-08-05,2601.931396484375,2411.260009765625,2024-11-15 02:37:00,2593.972412109375,2460.89990234375,-7.958984375,49.639892578125
111,2024-08-06,2502.57666015625,2402.9599609375,2024-11-15 02:41:47,2605.306884765625,2472.9599609375,102.730224609375,70.0
112,2024-08-07,2496.70703125,2442.1298828125,2024-11-15 02:46:33,2632.221923828125,2494.18994140625,135.514892578125,52.06005859375
113,2024-08-08,2518.822998046875,2450.389892578125,2024-11-15 02:51:21,2612.875,2522.81005859375,94.052001953125,72.420166015625
114,2024-08-09,2521.367919921875,2458.590087890625,2024-11-15 02:56:12,2587.83544921875,2533.090087890625,66.467529296875,74.5
115,2024-08-12,2459.87353515625,2460.89990234375,2024-11-15 03:01:04,2601.931396484375,2540.830078125,142.057861328125,79.93017578125
116,2024-08-13,2454.025634765625,2472.9599609375,2024-11-15 03:05:59,2502.57666015625,2527.2900390625,48.551025390625,54.330078125
117,2024-08-14,2448.285400390625,2494.18994140625,2024-11-15 03:10:49,2496.70703125,2523.93994140625,48.421630859375,29.75
118,2024-08-15,2498.716796875,2522.81005859375,2024-11-15 03:15:39,2518.822998046875,2541.10009765625,20.106201171875,18.2900390625
119,2024-08-16,2570.724365234375,2533.090087890625,2024-11-15 03:20:30,2521.367919921875,2559.27001953125,-49.3564453125,26.179931640625
120,2024-08-19,2535.301513671875,2540.830078125,2024-11-15 03:25:20,2459.87353515625,2567.1201171875,-75.427978515625,26.2900390625
121,2024-08-20,2459.510986328125,2527.2900390625,2024-11-15 03:30:09,2454.025634765625,2556.75,-5.4853515625,29.4599609375
122,2024-08-21,2550.246826171875,2523.93994140625,2024-11-15 03:35:00,2448.285400390625,2562.5400390625,-101.96142578125,38.60009765625
123,2024-08-22,2527.11962890625,2541.10009765625,2024-11-15 03:39:48,2498.716796875,2587.89990234375,-28.40283203125,46.7998046875
124,2024-08-23,2577.22314453125,2559.27001953125,2024-11-15 03:44:39,2570.724365234375,2595.9599609375,-6.498779296875,36.68994140625
125,2024-08-26,2591.455322265625,2567.1201171875,2024-11-15 03:49:28,2535.301513671875,2589.97998046875,-56.15380859375,22.85986328125
126,2024-08-27,2565.15869140625,2556.75,2024-11-15 03:54:16,2459.510986328125,2565.780029296875,-105.647705078125,9.030029296875
127,2024-08-28,2520.652099609375,2562.5400390625,2024-11-15 03:59:05,2550.246826171875,2531.719970703125,29.5947265625,-30.820068359375
128,2024-08-29,2563.32177734375,2587.89990234375,2024-11-15 04:03:54,2527.11962890625,2509.300048828125,-36.2021484375,-78.599853515625
129,2024-08-30,2527.3076171875,2595.9599609375,2024-11-15 04:08:43,2577.22314453125,2480.989990234375,49.91552734375,-114.969970703125
130,2024-09-02,2593.943359375,2589.97998046875,2024-11-15 04:13:31,2591.455322265625,2511.43994140625,-2.488037109375,-78.5400390625
131,2024-09-03,2554.949951171875,2565.780029296875,2024-11-15 04:18:17,2565.15869140625,2495.760009765625,10.208740234375,-70.02001953125
132,2024-09-04,2591.195556640625,2531.719970703125,2024-11-15 04:23:05,2520.652099609375,2489.9599609375,-70.54345703125,-41.760009765625
133,2024-09-05,2386.375,2509.300048828125,2024-11-15 04:27:54,2563.32177734375,2510.5400390625,176.94677734375,1.239990234375
134,2024-09-06,2489.033447265625,2480.989990234375,2024-11-15 04:32:43,2527.3076171875,2525.179931640625,38.274169921875,44.18994140625
135,2024-09-09,2421.648193359375,2511.43994140625,2024-11-15 04:37:30,2593.943359375,2529.75,172.295166015625,18.31005859375
136,2024-09-10,2499.87158203125,2495.760009765625,2024-11-15 04:42:17,2554.949951171875,2555.89990234375,55.078369140625,60.139892578125
137,2024-09-11,2463.49462890625,2489.9599609375,2024-11-15 04:47:11,2591.195556640625,2544.25,127.700927734375,54.2900390625
