Date,Prediction,Actual,Current_Time
2024-03-04,17812.43359375,18226.48046875,
2024-03-05,18157.11328125,17897.869140625,
2024-03-06,17909.955078125,18017.5703125,
2024-03-07,18172.111328125,18297.990234375,
2024-03-08,18099.916015625,18018.44921875,
2024-03-11,17988.34375,17951.689453125,
2024-03-12,18211.72265625,18219.109375,
2024-03-13,18015.466796875,18068.470703125,
2024-03-14,17867.810546875,18014.810546875,
2024-03-15,18006.818359375,17808.25,
2024-03-18,18020.794921875,17985.009765625,
2024-03-19,18017.115234375,18032.19921875,
2024-03-20,18152.998046875,18240.109375,
2024-03-21,17992.751953125,18320.380859375,
2024-03-22,18249.74609375,18339.439453125,
2024-03-25,18008.73046875,18277.060546875,
2024-03-26,18219.78125,18210.5390625,
2024-03-27,17926.4375,18280.83984375,
2024-03-28,18252.373046875,18254.689453125,
2024-03-28,18242.6484375,18254.689453125,
2024-04-01,18213.79296875,18293.19921875,
2024-04-02,18095.17578125,18121.779296875,
2024-04-03,18075.353515625,18160.189453125,
2024-04-04,18222.873046875,17878.779296875,
2024-04-05,18042.181640625,18108.4609375,
2024-04-08,17917.05078125,18100.189453125,
2024-04-09,18128.95703125,18169.900390625,
2024-04-10,18114.671875,18011.66015625,
2024-04-11,18025.19921875,18307.98046875,
2024-04-12,18107.427734375,18003.490234375,
2024-04-15,17988.826171875,17706.830078125,
2024-04-16,18042.435546875,17713.66015625,
2024-04-17,18130.361328125,17493.619140625,
2024-04-18,18150.40234375,17394.310546875,
2024-04-19,18126.1328125,17037.650390625,
2024-04-22,17736.724609375,17210.890625,
2024-04-23,18146.8984375,17471.470703125,
2024-04-24,17651.298828125,17526.80078125,
2024-04-25,17872.033203125,17430.5,
2024-04-26,16915.16796875,17718.30078125,
2024-04-29,17292.900390625,17782.720703125,
2024-04-30,17309.9453125,17440.689453125,
2024-05-01,16797.787109375,17318.55078125,
2024-05-02,17306.861328125,17541.5390625,
2024-05-03,17409.29296875,17890.80078125,
2024-05-06,17882.623046875,18093.5703125,
2024-05-07,17875.505859375,18091.44921875,
2024-05-08,18196.376953125,18085.009765625,
2024-05-09,17600.162109375,18113.4609375,
2024-05-10,17957.43359375,18161.1796875,
2024-05-13,18121.345703125,18198.609375,
2024-05-14,18014.984375,18322.76953125,
2024-05-15,18233.9453125,18596.650390625,
2024-05-16,18077.677734375,18557.9609375,
2024-05-17,18269.14453125,18546.23046875,
2024-05-20,18178.17578125,18674.189453125,
2024-05-21,18438.171875,18713.80078125,
2024-05-22,18315.009765625,18705.19921875,
2024-05-23,17971.955078125,18623.390625,
2024-05-24,18505.90625,18808.349609375,
2024-05-24,18147.20703125,18808.349609375,
2024-05-28,18453.529296875,18869.439453125,
2024-05-29,18824.560546875,18736.75,
2024-05-30,18645.8828125,18538.66015625,
2024-05-31,18320.54296875,18536.650390625,
2024-06-03,18293.77734375,18600.970703125,
2024-06-04,18564.966796875,18654.83984375,
2024-06-05,18697.900390625,19035.05078125,
2024-06-06,18810.52734375,19021.189453125,
