Date,Prediction,Actual,Current_Time
2024-03-04,2344.594482421875,2455.360107421875,
2024-03-05,2385.00927734375,2449.0400390625,
2024-03-06,2303.0078125,2460.81005859375,
2024-03-07,2349.726806640625,2471.570068359375,
2024-03-08,2324.691162109375,2487.699951171875,
2024-03-11,2384.527099609375,2479.360107421875,
2024-03-12,2424.63623046875,2521.909912109375,
2024-03-13,2424.795166015625,2527.4599609375,
2024-03-14,2432.828369140625,2527.85009765625,
2024-03-15,2535.257080078125,2533.6201171875,
2024-03-18,2435.196533203125,2504.800048828125,
2024-03-19,2479.66796875,2514.919921875,
2024-03-20,2503.23193359375,2510.43994140625,
2024-03-21,2465.8251953125,2550.5,
2024-03-22,2526.95703125,2534.340087890625,
2024-03-25,2542.592041015625,2526.070068359375,
2024-03-26,2501.920654296875,2547.969970703125,2024-11-09 22:39:17
2024-03-27,2490.227783203125,2537.3701171875,2024-11-09 22:42:26
2024-03-28,2555.93798828125,2518.27001953125,2024-11-09 22:45:35
2024-03-28,2534.80029296875,2518.27001953125,2024-11-09 22:48:45
2024-03-28,2535.739501953125,2518.27001953125,2024-11-09 22:51:54
2024-04-02,2579.185302734375,2508.64990234375,2024-11-09 22:55:02
2024-04-03,2542.42333984375,2513.52001953125,2024-11-09 22:58:08
2024-04-04,2513.912109375,2521.860107421875,2024-11-09 23:01:13
2024-04-05,2520.62548828125,2504.800048828125,2024-11-09 23:04:21
2024-04-08,2532.143798828125,2522.360107421875,2024-11-09 23:07:28
2024-04-09,2514.773681640625,2513.5,2024-11-09 23:10:35
2024-04-10,2519.287353515625,2519.050048828125,2024-11-09 23:13:41
2024-04-11,2517.366455078125,2499.699951171875,2024-11-09 23:16:47
2024-04-12,2520.890625,2506.989990234375,2024-11-09 23:19:56
2024-04-15,2517.55712890625,2523.39990234375,2024-11-09 23:23:01
2024-04-16,2523.75341796875,2491.760009765625,2024-11-09 23:26:10
2024-04-17,2483.455810546875,2505.27001953125,2024-11-09 23:29:17
2024-04-18,2483.8505859375,2517.68994140625,2024-11-09 23:32:23
2024-04-19,2523.85986328125,2502.070068359375,2024-11-09 23:35:29
2024-04-22,2496.831298828125,2511.409912109375,2024-11-09 23:38:36
2024-04-23,2505.923583984375,2546.330078125,2024-11-09 23:41:43
2024-04-24,2516.04541015625,2543.2099609375,2024-11-09 23:44:50
2024-04-25,2489.034423828125,2525.39990234375,2024-11-09 23:47:56
2024-04-26,2532.544677734375,2557.699951171875,2024-11-09 23:51:02
2024-04-29,2544.47314453125,2566.81005859375,2024-11-09 23:54:08
2024-04-30,2532.021484375,2556.39990234375,2024-11-09 23:57:16
2024-04-30,2534.44384765625,2556.39990234375,2024-11-10 00:00:23
2024-05-02,2551.543701171875,2525.2099609375,2024-11-10 00:03:30
2024-05-03,2525.83935546875,2540.080078125,2024-11-10 00:06:37
2024-05-06,2532.44921875,2563.7900390625,2024-11-10 00:09:44
2024-05-07,2526.97705078125,2593.169921875,2024-11-10 00:12:48
2024-05-08,2565.484375,2589.10009765625,2024-11-10 00:15:54
2024-05-08,2596.898193359375,2589.10009765625,2024-11-10 00:19:00
2024-05-10,2548.78955078125,2627.8701171875,2024-11-10 00:22:06
2024-05-13,2563.72509765625,2624.760009765625,2024-11-10 00:25:13
2024-05-14,2553.595947265625,2632.85009765625,2024-11-10 00:28:19
2024-05-15,2580.868896484375,2627.52001953125,2024-11-10 00:31:27
2024-05-16,2607.3662109375,2608.820068359375,2024-11-10 00:34:33
2024-05-17,2596.8974609375,2602.199951171875,2024-11-10 00:37:40
2024-05-20,2552.607421875,2632.169921875,2024-11-10 00:40:48
2024-05-21,2560.9169921875,2631.489990234375,2024-11-10 00:43:55
2024-05-22,2607.640869140625,2634.510009765625,2024-11-10 00:47:02
2024-05-23,2592.192138671875,2641.469970703125,2024-11-10 00:50:09
2024-05-24,2583.6201171875,2624.5,2024-11-10 00:53:15
2024-05-27,2632.756103515625,2630.300048828125,2024-11-10 00:56:21
2024-05-28,2542.158203125,2616.2900390625,2024-11-10 00:59:29
2024-05-29,2624.07373046875,2583.5,2024-11-10 01:02:35
2024-05-30,2604.259033203125,2593.070068359375,2024-11-10 01:05:42
2024-05-31,2546.84814453125,2604.10009765625,2024-11-10 01:08:49
2024-06-03,2562.9267578125,2612.02001953125,2024-11-10 01:11:56
2024-06-04,2583.411376953125,2587.699951171875,2024-11-10 01:15:02
2024-06-05,2572.5419921875,2609.719970703125,2024-11-10 01:18:09
2024-06-05,2605.83935546875,2609.719970703125,2024-11-10 01:21:16
2024-06-07,2573.819580078125,2623.590087890625,2024-11-10 01:24:22
2024-06-10,2588.23828125,2600.719970703125,2024-11-10 01:27:30
2024-06-11,2598.89453125,2586.9599609375,2024-11-10 01:30:37
2024-06-12,2569.26318359375,2627.1201171875,2024-11-10 01:33:43
2024-06-13,2571.31787109375,2587.110107421875,2024-11-10 01:36:50
2024-06-14,2579.73974609375,2561.60009765625,2024-11-10 01:39:58
2024-06-17,2594.680419921875,2558.510009765625,2024-11-10 01:43:05
2024-06-18,2575.6494140625,2566.489990234375,2024-11-10 01:46:13
2024-06-19,2536.01806640625,2554.2099609375,2024-11-10 01:49:20
2024-06-20,2584.90869140625,2573.77001953125,2024-11-10 01:52:27
2024-06-20,2547.911865234375,2573.77001953125,2024-11-10 01:55:35
2024-06-24,2575.65478515625,2594.5400390625,2024-11-10 01:58:41
2024-06-25,2570.40576171875,2561.570068359375,2024-11-10 02:01:44
2024-06-26,2631.494873046875,2572.239990234375,2024-11-10 02:04:49
2024-06-27,2595.63232421875,2557.8701171875,2024-11-10 02:07:52
2024-06-28,2561.600341796875,2569.449951171875,2024-11-10 02:10:54
2024-07-01,2571.76806640625,2584.830078125,2024-11-10 02:13:57
2024-07-02,2576.629150390625,2554.1201171875,2024-11-10 02:17:00
2024-07-03,2566.833984375,2565.27001953125,2024-11-10 02:20:04
2024-07-04,2540.505859375,2571.8701171875,2024-11-10 02:23:06
2024-07-05,2542.403564453125,2556.530029296875,2024-11-10 02:26:10
2024-07-08,2570.443603515625,2564.300048828125,2024-11-10 02:29:13
2024-07-09,2568.197998046875,2534.219970703125,2024-11-10 02:32:17
2024-07-10,2572.54052734375,2548.39990234375,2024-11-10 02:35:20
2024-07-11,2572.5556640625,2574.280029296875,2024-11-10 02:38:25
2024-07-12,2571.46142578125,2630.610107421875,2024-11-10 02:41:28
2024-07-15,2598.182373046875,2605.2900390625,2024-11-10 02:44:30
2024-07-16,2628.790283203125,2613.580078125,2024-11-10 02:47:33
2024-07-17,2610.513916015625,2597.56005859375,2024-11-10 02:50:36
2024-07-18,2576.595458984375,2597.7900390625,2024-11-10 02:53:38
2024-07-19,2580.900390625,2570.6298828125,2024-11-10 02:56:40
2024-07-22,2592.301513671875,2593.429931640625,2024-11-10 02:59:42
2024-07-23,2623.76708984375,2596.429931640625,2024-11-10 03:02:44
2024-07-24,2625.01904296875,2570.969970703125,2024-11-10 03:05:47
2024-07-25,2578.774658203125,2562.3701171875,2024-11-10 03:08:50
2024-07-26,2593.600341796875,2578.75,2024-11-10 03:11:52
2024-07-29,2571.69384765625,2580.0,2024-11-10 03:15:02
2024-07-30,2623.896728515625,2595.25,2024-11-10 03:18:04
2024-07-31,2617.2587890625,2609.330078125,2024-11-10 03:21:05
2024-08-01,2603.210693359375,2547.179931640625,2024-11-10 03:24:07
2024-08-02,2603.59130859375,2467.0,2024-11-10 03:27:09
2024-08-05,2581.211669921875,2411.260009765625,2024-11-10 03:30:12
2024-08-06,2537.928955078125,2402.9599609375,2024-11-10 03:33:14
2024-08-07,2491.804931640625,2442.1298828125,2024-11-10 03:36:18
2024-08-08,2480.549072265625,2450.389892578125,2024-11-10 03:39:21
2024-08-09,2476.93115234375,2458.590087890625,2024-11-10 03:42:24
2024-08-12,2421.231689453125,2460.89990234375,2024-11-10 03:45:27
2024-08-13,2450.912109375,2472.9599609375,2024-11-10 03:48:29
2024-08-14,2523.3095703125,2494.18994140625,2024-11-10 03:51:32
2024-08-15,2449.936279296875,2522.81005859375,2024-11-10 03:54:36
2024-08-16,2503.37939453125,2533.090087890625,2024-11-10 03:57:40
2024-08-19,2556.1669921875,2540.830078125,2024-11-10 04:00:42
2024-08-20,2512.19482421875,2527.2900390625,2024-11-10 04:03:44
2024-08-21,2507.181884765625,2523.93994140625,2024-11-10 04:06:49
2024-08-22,2503.92919921875,2541.10009765625,2024-11-10 04:09:51
2024-08-23,2602.512939453125,2559.27001953125,2024-11-10 04:12:55
2024-08-26,2537.498046875,2567.1201171875,2024-11-10 04:15:57
2024-08-27,2582.254638671875,2556.75,2024-11-10 04:19:00
2024-08-28,2492.036376953125,2562.5400390625,2024-11-10 04:22:03
2024-08-29,2570.35693359375,2587.89990234375,2024-11-10 04:25:07
2024-08-30,2546.880859375,2595.9599609375,2024-11-10 04:28:09
2024-09-02,2561.8857421875,2589.97998046875,2024-11-10 04:31:12
2024-09-03,2619.32421875,2565.780029296875,2024-11-10 04:34:14
2024-09-04,2622.06005859375,2531.719970703125,2024-11-10 04:37:19
2024-09-05,2553.932861328125,2509.300048828125,2024-11-10 04:40:23
2024-09-06,2508.970947265625,2480.989990234375,2024-11-10 04:43:25
2024-09-09,2474.972900390625,2511.43994140625,2024-11-10 04:46:27
2024-09-10,2521.282470703125,2495.760009765625,2024-11-10 04:49:30
2024-09-11,2489.246337890625,2489.9599609375,2024-11-10 04:52:33
2024-09-12,2486.48876953125,2510.5400390625,2024-11-10 04:55:34
2024-09-13,2520.289794921875,2525.179931640625,2024-11-10 04:58:38
2024-09-16,2484.979736328125,2529.75,2024-11-10 05:01:41
2024-09-17,2496.55029296875,2555.89990234375,2024-11-10 05:04:43
2024-09-18,2548.277587890625,2544.25,2024-11-10 05:07:46
2024-09-19,2524.460205078125,2592.909912109375,2024-11-10 05:10:49
2024-09-20,2524.5830078125,2579.14990234375,2024-11-10 05:13:51
2024-09-23,2599.1884765625,2583.85009765625,2024-11-10 05:16:54
2024-09-24,2577.174072265625,2590.010009765625,2024-11-10 05:19:57
2024-09-25,2565.533447265625,2610.909912109375,2024-11-10 05:22:59
2024-09-26,2574.782958984375,2642.429931640625,2024-11-10 05:26:04
2024-09-27,2620.418701171875,2639.449951171875,2024-11-10 05:29:09
2024-09-30,2593.1220703125,2626.43994140625,2024-11-10 05:32:13
2024-10-01,2574.04638671875,2611.340087890625,2024-11-10 05:35:16
2024-10-02,2494.465087890625,2620.659912109375,2024-11-10 05:38:18
2024-10-03,2581.36962890625,2594.5,2024-11-10 05:41:22
2024-10-04,2514.386474609375,2603.800048828125,2024-11-10 05:44:25
2024-10-07,2618.2412109375,2602.659912109375,2024-11-10 05:47:27
2024-10-08,2583.1689453125,2587.889892578125,2024-11-10 05:50:30
2024-10-09,2562.2470703125,2594.909912109375,2024-11-10 05:53:32
2024-10-10,2607.51025390625,2573.909912109375,2024-11-10 05:56:36
2024-10-11,2536.837890625,2588.719970703125,2024-11-10 05:59:39
2024-10-14,2609.342529296875,2598.25,2024-11-10 06:02:42
2024-10-15,2602.469482421875,2577.070068359375,2024-11-10 06:05:45
2024-10-16,2596.139404296875,2580.090087890625,2024-11-10 06:08:46
2024-10-17,2584.806396484375,2585.81005859375,2024-11-10 06:11:50
2024-10-18,2598.876220703125,2594.300048828125,2024-11-10 06:14:56
2024-10-21,2620.736572265625,2576.199951171875,2024-11-10 06:17:59
2024-10-22,2600.43115234375,2571.510009765625,2024-11-10 06:21:04
2024-10-23,2596.8271484375,2581.330078125,2024-11-10 06:24:07
2024-10-24,2585.112548828125,2578.090087890625,2024-11-10 06:27:10
2024-10-25,2581.874267578125,2592.280029296875,2024-11-10 06:30:15
2024-10-28,2595.30419921875,2624.090087890625,2024-11-10 06:33:18
2024-10-29,2615.12158203125,2610.77001953125,2024-11-10 06:36:21
2024-10-30,2604.330322265625,2578.3798828125,2024-11-10 06:39:24
2024-10-31,2581.4189453125,2542.409912109375,2024-11-10 06:42:27
2024-11-01,2562.595458984375,2557.219970703125,2024-11-10 06:45:30
2024-11-04,2569.867919921875,2571.97998046875,2024-11-10 06:48:33
2024-11-05,2570.461669921875,2574.1298828125,2024-11-10 06:51:36
2024-11-06,2584.28857421875,2553.1298828125,2024-11-10 06:54:40
2024-11-07,2555.1025390625,2584.719970703125,2024-11-10 06:57:43
2024-11-08,2593.645263671875,2558.739990234375,2024-11-10 22:41:29
2024-11-11,2577.670166015625,2576.42529296875,2024-11-11 22:41:28
2024-11-12,2587.381591796875,2514.230712890625,2024-11-12 22:44:03
2024-11-12,2541.898193359375,2514.230712890625,2024-11-12 22:47:04
2024-11-13,2530.90625,2512.5625,2024-11-13 22:41:36
2024-11-13,2579.2158203125,2512.5625,2024-11-13 22:44:40
2024-11-14,2544.37255859375,2531.38916015625,2024-11-14 22:44:03
2024-11-14,2565.668701171875,2531.38916015625,2024-11-14 22:47:07
2024-11-15,2542.1220703125,2509.989990234375,2024-11-17 22:41:36
2024-11-18,2522.375244140625,2506.912841796875,2024-11-18 22:41:35
2024-11-19,2561.030517578125,2493.4755859375,2024-11-19 22:43:52
2024-11-19,2521.96240234375,2493.4755859375,2024-11-19 22:46:53
2024-11-20,2579.914306640625,2484.490234375,2024-11-20 22:43:56
2024-11-20,2531.101318359375,2484.490234375,2024-11-20 22:46:59
2024-11-21,2523.380859375,2496.31005859375,2024-11-21 22:43:59
2024-11-21,2538.76123046875,2496.31005859375,2024-11-21 22:47:02
2024-11-22,2519.71875,2514.10009765625,2024-11-24 22:41:42
2024-11-25,2539.586669921875,2512.449951171875,2024-11-26 22:43:55
2024-11-26,2570.225830078125,2495.796142578125,2024-11-26 22:47:01
2024-11-27,2503.503662109375,2497.67529296875,2024-11-27 22:43:59
2024-11-27,2524.82666015625,2497.67529296875,2024-11-27 22:47:04
